pair,FileName,Subfolder,ImageName,Description,Majority_Label,Confidence
pair_829,1066_0,3400K,1066_0_3400K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,0.522782999
pair_829,1066_0,10000K,1066_0_10000K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,0.522782999
pair_83,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_83,1003_2,10000K,1003_2_10000K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_830,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_830,1066_0,6600K,1066_0_6600K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_831,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_831,1066_0,4000K,1066_0_4000K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_832,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_832,1066_0,10000K,1066_0_10000K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_833,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_833,1066_0,3400K,1066_0_3400K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_834,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_834,1066_0,2800K,1066_0_2800K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_835,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_835,1066_0,2400K,1066_0_2400K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_836,1066_0,4900K,1066_0_gt.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",1,1
pair_836,1066_0,2000K,1066_0_2000K.jpg,"This is an image of a forest trail, featuring a woman in a wedding dress standing beside a ladder adorned with balloons. She is surrounded by green vegetation, creating a dreamy and romantic atmosphere. This belongs to portrait photography.",-1,1
pair_837,1066_9,4000K,1066_9_4000K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,0.522782999
pair_837,1066_9,6400K,1066_9_6400K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,0.522782999
pair_838,1066_9,3200K,1066_9_3200K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,0.522782999
pair_838,1066_9,10000K,1066_9_10000K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,0.522782999
pair_839,1066_9,4900K,1066_9_gt.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,1
pair_839,1066_9,6400K,1066_9_6400K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,1
pair_84,1003_2,4000K,1003_2_gt.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",1,1
pair_84,1003_2,2000K,1003_2_2000K.jpg,"This is an image of a seaside scene, with the theme of showcasing fashion and casual style clothing. The background features calm seawater and blue skies, and it falls under portrait photography.",-1,1
pair_840,1066_9,4900K,1066_9_gt.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,1
pair_840,1066_9,4000K,1066_9_4000K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,1
pair_841,1066_9,4900K,1066_9_gt.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,1
pair_841,1066_9,10000K,1066_9_10000K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,1
pair_842,1066_9,4900K,1066_9_gt.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",1,1
pair_842,1066_9,3200K,1066_9_3200K.jpg,"This is an image depicting the green environment of a park, featuring a couple embracing intimately while enjoying a peaceful moment under the shade of trees. It falls under the category of portrait photography.",-1,1
