pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_920,a3876-dgw_114,10000K,a3876-dgw_114_10000K.jpg,16.53605247,,2,80,5,0.5,0.29,"This is an image of an indoor setting with a still life depiction of flowers. The sunflowers are the visual focal point, surrounded by other flowers. The overall presentation exudes a colorful atmosphere and falls under the category of floral photography.",1,5450,-1,0.594360938
pair_921,a3889-jmac_MG_1181,4000K,a3889-jmac_MG_1181_4000K.jpg,9.031206072,,1,11,3,0.78,0.69,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",-1,950,1,0.728217778
pair_921,a3889-jmac_MG_1181,5800K,a3889-jmac_MG_1181_5800K.jpg,6.497335465,,2,57,2,0.88,0.83,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",1,850,-1,0.728217778
pair_922,a3889-jmac_MG_1181,3400K,a3889-jmac_MG_1181_3400K.jpg,15.25107305,,1,8,5,0.54,0.34,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",-1,1550,-1,0.522782999
pair_922,a3889-jmac_MG_1181,7000K,a3889-jmac_MG_1181_7000K.jpg,11.69814756,,2,63,4,0.76,0.66,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",1,2050,1,0.522782999
pair_923,a3889-jmac_MG_1181,2800K,a3889-jmac_MG_1181_2800K.jpg,21.56417829,,1,5,7,0.4,0.14,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",-1,2150,-1,0.728217778
pair_923,a3889-jmac_MG_1181,10000K,a3889-jmac_MG_1181_10000K.jpg,17.25323306,,2,78,6,0.56,0.37,"This is an image of a natural river and the scenery along its banks, with the theme of depicting the tranquility of nature and the lushness of the vegetation. The river winds through forests and meadows, and in the distance, there are mist-covered woods. It belongs to landscape photography.",1,5050,1,0.728217778
pair_924,a3914-DSC_0002-1,3600K,a3914-DSC_0002-1_3600K.jpg,6.356570393,,1,9,2,0.86,0.8,"This is an image of an indoor corridor, with a theme of tranquility and order. Several paintings and windows adorn the walls on both sides. The floor is covered with a red carpet, and multiple light fixtures are suspended from the ceiling, making it a piece of architectural photography.",-1,400,1,0.728217778
pair_924,a3914-DSC_0002-1,5200K,a3914-DSC_0002-1_5200K.jpg,9.72071631,,2,58,3,0.82,0.74,"This is an image of an indoor corridor, with a theme of tranquility and order. Several paintings and windows adorn the walls on both sides. The floor is covered with a red carpet, and multiple light fixtures are suspended from the ceiling, making it a piece of architectural photography.",1,1200,-1,0.728217778
pair_925,a3914-DSC_0002-1,3200K,a3914-DSC_0002-1_3200K.jpg,13.78661686,,1,7,4,0.7,0.57,"This is an image of an indoor corridor, with a theme of tranquility and order. Several paintings and windows adorn the walls on both sides. The floor is covered with a red carpet, and multiple light fixtures are suspended from the ceiling, making it a piece of architectural photography.",-1,800,1,0.728217778
pair_925,a3914-DSC_0002-1,10000K,a3914-DSC_0002-1_10000K.jpg,17.07580248,,2,82,5,0.62,0.46,"This is an image of an indoor corridor, with a theme of tranquility and order. Several paintings and windows adorn the walls on both sides. The floor is covered with a red carpet, and multiple light fixtures are suspended from the ceiling, making it a piece of architectural photography.",1,6000,-1,0.728217778
pair_926,a3931-_DGW6259,3200K,a3931-_DGW6259_3200K.jpg,7.461219763,,1,7,2,0.8,0.71,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",-1,604,-1,0.522782999
pair_926,a3931-_DGW6259,4800K,a3931-_DGW6259_4800K.jpg,8.536605242,,2,57,3,0.84,0.77,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",1,996,1,0.522782999
pair_927,a3931-_DGW6259,2800K,a3931-_DGW6259_2800K.jpg,13.43538608,,1,5,4,0.58,0.4,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",-1,1004,-1,0.522782999
pair_927,a3931-_DGW6259,6200K,a3931-_DGW6259_6200K.jpg,15.10252886,,2,64,5,0.72,0.6,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",1,2396,1,0.522782999
pair_928,a3931-_DGW6259,2400K,a3931-_DGW6259_2400K.jpg,19.89018087,,1,3,6,0.42,0.17,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",-1,1404,-1,0.728217778
pair_928,a3931-_DGW6259,10000K,a3931-_DGW6259_10000K.jpg,21.49173163,,2,83,7,0.54,0.34,"This is an image of an indoor flower display set in a flower-decorated interior environment. The focal point is several blooming small pink flowers, with some other colored flowers visible in the background. It showcases the diverse beauty of flowers and belongs to still life photography.",1,6196,1,0.728217778
pair_929,a3936-jmac_DSC3823,4600K,a3936-jmac_DSC3823_4600K.jpg,6.641068067,,1,14,2,0.76,0.66,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,746,-1,0.522782999
pair_929,a3936-jmac_DSC3823,6200K,a3936-jmac_DSC3823_6200K.jpg,6.677584261,,2,57,3,0.86,0.8,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",1,854,1,0.522782999
pair_93,a0349-jn_20081025_Kent_Shelter_068,4200K,a0349-jn_20081025_Kent_Shelter_068_4200K.jpg,7.115427863,,1,12,3,0.76,0.66,"This is an image of an indoor environment, featuring a dog standing on the floor while being held by a leash. The dog is wearing a pink wig on its head, looking very playful. Next to it are the legs of a person wearing jeans and brown shoes. This belongs to animal photography.",-1,950,-1,0.522782999
pair_93,a0349-jn_20081025_Kent_Shelter_068,6200K,a0349-jn_20081025_Kent_Shelter_068_6200K.jpg,5.895576049,,2,58,2,0.9,0.86,"This is an image of an indoor environment, featuring a dog standing on the floor while being held by a leash. The dog is wearing a pink wig on its head, looking very playful. Next to it are the legs of a person wearing jeans and brown shoes. This belongs to animal photography.",1,1050,1,0.522782999
pair_930,a3936-jmac_DSC3823,4000K,a3936-jmac_DSC3823_4000K.jpg,11.5640111,,1,11,4,0.54,0.34,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,1346,-1,0.594360938
pair_930,a3936-jmac_DSC3823,7400K,a3936-jmac_DSC3823_7400K.jpg,11.96215755,,2,63,5,0.74,0.63,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",1,2054,1,0.594360938
pair_931,a3936-jmac_DSC3823,3400K,a3936-jmac_DSC3823_3400K.jpg,15.64714111,,1,8,6,0.4,0.14,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",-1,1946,-1,0.728217778
pair_931,a3936-jmac_DSC3823,10000K,a3936-jmac_DSC3823_10000K.jpg,17.79159424,,2,76,7,0.6,0.43,"This is an image of a religious building, depicting an Orthodox church under a sunny sky. The church features striking blue and gold domes, symbolizing the traditional Russian architectural style, with construction scaffolding set up beside it. The theme is to showcase the magnificence of the architecture and the sacred atmosphere of religion, classifying it as architectural photography.",1,4654,1,0.728217778
pair_932,a3947-jmac_MG_1444,3800K,a3947-jmac_MG_1444_3800K.jpg,9.289713618,,1,10,2,0.9,0.86,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,600,1,0.728217778
pair_932,a3947-jmac_MG_1444,5800K,a3947-jmac_MG_1444_5800K.jpg,9.293349245,,2,59,3,0.76,0.66,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,1400,-1,0.728217778
pair_933,a3947-jmac_MG_1444,3400K,a3947-jmac_MG_1444_3400K.jpg,17.12652601,,1,8,5,0.7,0.57,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",-1,1000,1,1
pair_933,a3947-jmac_MG_1444,10000K,a3947-jmac_MG_1444_10000K.jpg,16.30533438,,2,80,4,0.58,0.4,"This is an image of an indoor hallway, featuring a classical style sideboard. The walls have minimalistic wallpaper, and the floor is covered with a patterned rug. Green plants are placed on the sideboard, creating a tranquil and elegant atmosphere. This belongs to indoor environment photography.",1,5600,-1,1
