pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,Score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_749,1213_3,4000K,1213_3_4000K.jpg,8.154180593,,1,11,2,0.85,0.79,"This is an image of a rural outdoor environment, featuring a grassy area and a wooden platform near a water source. The background consists of trees and open natural scenery. The main subject is a person sitting on a decorative vintage suitcase, creating a nostalgic and travel-themed atmosphere, surrounded by patterned decorative items. This belongs to portrait photography.",-1,850,-1,0.594360938
pair_749,1213_3,6400K,1213_3_6400K.jpg,8.193705185,,2,60,3,0.85,0.79,"This is an image of a rural outdoor environment, featuring a grassy area and a wooden platform near a water source. The background consists of trees and open natural scenery. The main subject is a person sitting on a decorative vintage suitcase, creating a nostalgic and travel-themed atmosphere, surrounded by patterned decorative items. This belongs to portrait photography.",1,1550,1,0.594360938
pair_75,1018_2,2000K,1018_2_2000K.jpg,8.027019044,,1,1,4,0.75,0.64,"This is an image of an indoor setting with a wooden wall background and relatively dim lighting, creating a quiet or intimate atmosphere. The subject captures a moment of a person holding a branch of green foliage, conveying a sense of leisure or contemplation. It is a portrait photograph.",-1,400,1,0.594360938
pair_75,1018_2,3400K,1018_2_3400K.jpg,10.6428146,,2,57,5,0.6,0.43,"This is an image of an indoor setting with a wooden wall background and relatively dim lighting, creating a quiet or intimate atmosphere. The subject captures a moment of a person holding a branch of green foliage, conveying a sense of leisure or contemplation. It is a portrait photograph.",1,1000,-1,0.594360938
pair_750,1213_3,3400K,1213_3_3400K.jpg,15.25278827,,1,8,5,0.65,0.5,"This is an image of a rural outdoor environment, featuring a grassy area and a wooden platform near a water source. The background consists of trees and open natural scenery. The main subject is a person sitting on a decorative vintage suitcase, creating a nostalgic and travel-themed atmosphere, surrounded by patterned decorative items. This belongs to portrait photography.",-1,1450,-1,1
pair_750,1213_3,10000K,1213_3_10000K.jpg,15.21775947,,2,78,4,0.65,0.5,"This is an image of a rural outdoor environment, featuring a grassy area and a wooden platform near a water source. The background consists of trees and open natural scenery. The main subject is a person sitting on a decorative vintage suitcase, creating a nostalgic and travel-themed atmosphere, surrounded by patterned decorative items. This belongs to portrait photography.",1,5150,1,1
pair_751,1213_7,4000K,1213_7_4000K.jpg,8.723577755,,1,11,2,0.85,0.79,"This is an image of a wooden dock by the water in a rural setting. The subject is a woman sitting next to a suitcase, evoking thoughts of travel and summer leisure. The background features lush greenery of a forest and calm waters, making it a portrait photograph.",-1,850,-1,0.522782999
pair_751,1213_7,6400K,1213_7_6400K.jpg,9.020205951,,2,60,3,0.85,0.79,"This is an image of a wooden dock by the water in a rural setting. The subject is a woman sitting next to a suitcase, evoking thoughts of travel and summer leisure. The background features lush greenery of a forest and calm waters, making it a portrait photograph.",1,1550,1,0.522782999
pair_752,1213_7,3400K,1213_7_3400K.jpg,16.04063201,,1,8,4,0.7,0.57,"This is an image of a wooden dock by the water in a rural setting. The subject is a woman sitting next to a suitcase, evoking thoughts of travel and summer leisure. The background features lush greenery of a forest and calm waters, making it a portrait photograph.",-1,1450,-1,0.594360938
pair_752,1213_7,10000K,1213_7_10000K.jpg,16.83362947,,2,78,5,0.6,0.43,"This is an image of a wooden dock by the water in a rural setting. The subject is a woman sitting next to a suitcase, evoking thoughts of travel and summer leisure. The background features lush greenery of a forest and calm waters, making it a portrait photograph.",1,5150,1,0.594360938
pair_753,1214_3,3600K,1214_3_3600K.jpg,10.67663715,,1,9,3,0.75,0.64,"This is an image set in a forest, with the theme of portraying a lady in an elegant long dress harmoniously coexisting with nature. She is standing next to blooming tree branches, with a background of green trees and plants. The photo belongs to the genre of portrait photography.",-1,1150,-1,0.522782999
pair_753,1214_3,6200K,1214_3_6200K.jpg,6.340363276,,2,60,2,0.9,0.86,"This is an image set in a forest, with the theme of portraying a lady in an elegant long dress harmoniously coexisting with nature. She is standing next to blooming tree branches, with a background of green trees and plants. The photo belongs to the genre of portrait photography.",1,1450,1,0.522782999
pair_754,1214_3,3200K,1214_3_3200K.jpg,16.22228035,,1,7,5,0.6,0.43,"This is an image set in a forest, with the theme of portraying a lady in an elegant long dress harmoniously coexisting with nature. She is standing next to blooming tree branches, with a background of green trees and plants. The photo belongs to the genre of portrait photography.",-1,1550,-1,0.728217778
pair_754,1214_3,10000K,1214_3_10000K.jpg,12.71362056,,2,79,4,0.75,0.64,"This is an image set in a forest, with the theme of portraying a lady in an elegant long dress harmoniously coexisting with nature. She is standing next to blooming tree branches, with a background of green trees and plants. The photo belongs to the genre of portrait photography.",1,5250,1,0.728217778
pair_755,1214_5,3800K,1214_5_3800K.jpg,9.272029536,,1,10,3,0.8,0.71,"This is an image set amidst a cluster of flowers, with the theme centered on the harmony between humans and nature. It showcases a scene where the subject is surrounded by blooming flowers, belonging to the genre of portrait photography.",-1,950,-1,0.728217778
pair_755,1214_5,6200K,1214_5_6200K.jpg,7.118909063,,2,60,2,0.9,0.86,"This is an image set amidst a cluster of flowers, with the theme centered on the harmony between humans and nature. It showcases a scene where the subject is surrounded by blooming flowers, belonging to the genre of portrait photography.",1,1450,1,0.728217778
pair_756,1214_5,3200K,1214_5_3200K.jpg,17.60742566,,1,7,5,0.6,0.43,"This is an image set amidst a cluster of flowers, with the theme centered on the harmony between humans and nature. It showcases a scene where the subject is surrounded by blooming flowers, belonging to the genre of portrait photography.",-1,1550,-1,1
pair_756,1214_5,10000K,1214_5_10000K.jpg,13.80819097,,2,79,4,0.7,0.57,"This is an image set amidst a cluster of flowers, with the theme centered on the harmony between humans and nature. It showcases a scene where the subject is surrounded by blooming flowers, belonging to the genre of portrait photography.",1,5250,1,1
pair_757,1215_2,4600K,1215_2_4600K.jpg,7.336107848,,1,14,3,0.8,0.71,"This is an image of an indoor setup, featuring a bright background adorned with colorful floral decorations. The subject is a baby dressed in a white gown, holding a bouquet, exuding a sense of celebration or commemoration. It is likely related to a birthday or memorial photoshoot, categorized as portrait photography.",-1,1000,-1,0.594360938
pair_757,1215_2,7000K,1215_2_7000K.jpg,6.312323824,,2,59,2,0.9,0.86,"This is an image of an indoor setup, featuring a bright background adorned with colorful floral decorations. The subject is a baby dressed in a white gown, holding a bouquet, exuding a sense of celebration or commemoration. It is likely related to a birthday or memorial photoshoot, categorized as portrait photography.",1,1400,1,0.594360938
pair_758,1215_2,3800K,1215_2_3800K.jpg,14.89986574,,1,10,5,0.6,0.43,"This is an image of an indoor setup, featuring a bright background adorned with colorful floral decorations. The subject is a baby dressed in a white gown, holding a bouquet, exuding a sense of celebration or commemoration. It is likely related to a birthday or memorial photoshoot, categorized as portrait photography.",-1,1800,-1,0.728217778
pair_758,1215_2,10000K,1215_2_10000K.jpg,11.12298653,,2,74,4,0.7,0.57,"This is an image of an indoor setup, featuring a bright background adorned with colorful floral decorations. The subject is a baby dressed in a white gown, holding a bouquet, exuding a sense of celebration or commemoration. It is likely related to a birthday or memorial photoshoot, categorized as portrait photography.",1,4400,1,0.728217778
pair_759,1217_1,4600K,1217_1_4600K.jpg,7.862242611,,1,14,2,0.9,0.86,"This is an image of a rural meadow, with a backdrop of vast green hills and a blue sky with white clouds. The scene is decorated with pink and white balloons as well as floral arrangements. The theme captures a sweet interaction between a couple at an outdoor wedding, showcasing an atmosphere of romance and happiness. It is a part of wedding portrait photography.",-1,1300,1,0.594360938
pair_759,1217_1,10000K,1217_1_10000K.jpg,8.376693498,,2,73,3,0.7,0.57,"This is an image of a rural meadow, with a backdrop of vast green hills and a blue sky with white clouds. The scene is decorated with pink and white balloons as well as floral arrangements. The theme captures a sweet interaction between a couple at an outdoor wedding, showcasing an atmosphere of romance and happiness. It is a part of wedding portrait photography.",1,4100,-1,0.594360938
pair_76,1018_3,2200K,1018_3_2200K.jpg,3.548664835,,1,2,2,0.9,0.86,"This is an image of an indoor setting, featuring a subject holding a pink rose. The person is dressed in black attire, with a relaxed posture. The theme likely pertains to romance or contemplation and falls under the category of portrait photography.",-1,200,1,0.522782999
pair_76,1018_3,3000K,1018_3_3000K.jpg,6.558744649,,2,55,3,0.7,0.57,"This is an image of an indoor setting, featuring a subject holding a pink rose. The person is dressed in black attire, with a relaxed posture. The theme likely pertains to romance or contemplation and falls under the category of portrait photography.",1,600,-1,0.522782999
pair_760,1217_2,4400K,1217_2_4400K.jpg,8.144704755,,1,13,2,0.9,0.86,"This is an image of a pastoral scene, featuring a newlywed couple kissing on the grass. Beside them are several pink balloons, capturing a romantic and sweet wedding moment. It belongs to the genre of portrait photography.",-1,1250,1,0.594360938
pair_760,1217_2,10000K,1217_2_10000K.jpg,9.615342431,,2,74,3,0.65,0.5,"This is an image of a pastoral scene, featuring a newlywed couple kissing on the grass. Beside them are several pink balloons, capturing a romantic and sweet wedding moment. It belongs to the genre of portrait photography.",1,4350,-1,0.594360938
pair_761,1218_0,3600K,1218_0_3600K.jpg,9.563301918,,1,9,3,0.85,0.79,"This is an image of an indoor café, featuring a person enjoying reading time while sitting at a table, holding a book. On the table, there is also a vase and a power outlet. Light pours through the window onto the table, creating a warm and cozy atmosphere. This falls under lifestyle portrait photography.",-1,750,1,0.594360938
pair_761,1218_0,5800K,1218_0_5800K.jpg,7.495441482,,2,60,2,0.8,0.71,"This is an image of an indoor café, featuring a person enjoying reading time while sitting at a table, holding a book. On the table, there is also a vase and a power outlet. Light pours through the window onto the table, creating a warm and cozy atmosphere. This falls under lifestyle portrait photography.",1,1450,-1,0.594360938
