pair,FileName,Subfolder,ImageName,deltaE2000,Description,Majority_Label,Confidence
pair_907,a0916-jmac_DSC4232,2000K,a0916-jmac_DSC4232_2000K.jpg,39.76635887,"This is an image of a corner of an outdoor architectural setting, with a curved brick wall in the background. The focal point is a large, ancient bronze bell situated on a circular pedestal. The theme is to showcase the art of ancient bell structures in historical architecture, belonging to the category of architectural photography.",-1,1
pair_908,a0923-IMG_3569,3400K,a0923-IMG_3569_3400K.jpg,7.136920904,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,0.728217778
pair_908,a0923-IMG_3569,6200K,a0923-IMG_3569_6200K.jpg,5.496257912,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,0.728217778
pair_909,a0923-IMG_3569,3000K,a0923-IMG_3569_3000K.jpg,11.32036477,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,0.728217778
pair_909,a0923-IMG_3569,10000K,a0923-IMG_3569_10000K.jpg,10.22288519,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,0.728217778
pair_91,a0053-kme_103,4553K,a0053-kme_103_gt.jpg,0,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",1,1
pair_91,a0053-kme_103,7400K,a0053-kme_103_7400K.jpg,15.99019502,"This is an image of a rural landscape, featuring the spire of a church standing amidst a countryside setting surrounded by green trees. In the distance, there are rolling hills under a blue sky with white clouds. The theme is a tranquil rural scenery, showcasing the harmonious beauty of nature and historical architecture. It belongs to the category of landscape photography.",-1,1
pair_910,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_910,a0923-IMG_3569,6200K,a0923-IMG_3569_6200K.jpg,5.496257912,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_911,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_911,a0923-IMG_3569,3400K,a0923-IMG_3569_3400K.jpg,7.136920904,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_912,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_912,a0923-IMG_3569,10000K,a0923-IMG_3569_10000K.jpg,10.22288519,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_913,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_913,a0923-IMG_3569,3000K,a0923-IMG_3569_3000K.jpg,11.32036477,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_914,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_914,a0923-IMG_3569,2600K,a0923-IMG_3569_2600K.jpg,17.68993996,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_915,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_915,a0923-IMG_3569,2200K,a0923-IMG_3569_2200K.jpg,25.96132666,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_916,a0923-IMG_3569,4450K,a0923-IMG_3569_gt.jpg,0,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",1,1
pair_916,a0923-IMG_3569,2000K,a0923-IMG_3569_2000K.jpg,30.80536963,"This is a close-up image depicting the center of a blooming sunflower. The subject is a bee resting on the sunflower's heart, engaging in pollination, showcasing the interaction of living organisms in nature. This falls under macro photography.",-1,1
pair_917,a0931-DSC_0001,4000K,a0931-DSC_0001_4000K.jpg,6.513830287,"This is an image of urban architecture, depicting a magnificent ancient stone building standing in front of a grassy area on a sunny day. The front of the building features a tall clock tower with an American flag hanging from it, as well as some intricate masonry carvings. The theme is to showcase this building of historical and cultural significance, and the image is a part of architectural photography.",1,0.522782999
pair_917,a0931-DSC_0001,6200K,a0931-DSC_0001_6200K.jpg,7.535744829,"This is an image of urban architecture, depicting a magnificent ancient stone building standing in front of a grassy area on a sunny day. The front of the building features a tall clock tower with an American flag hanging from it, as well as some intricate masonry carvings. The theme is to showcase this building of historical and cultural significance, and the image is a part of architectural photography.",-1,0.522782999
pair_918,a0931-DSC_0001,3400K,a0931-DSC_0001_3400K.jpg,12.45162555,"This is an image of urban architecture, depicting a magnificent ancient stone building standing in front of a grassy area on a sunny day. The front of the building features a tall clock tower with an American flag hanging from it, as well as some intricate masonry carvings. The theme is to showcase this building of historical and cultural significance, and the image is a part of architectural photography.",-1,0.594360938
pair_918,a0931-DSC_0001,10000K,a0931-DSC_0001_10000K.jpg,14.88938387,"This is an image of urban architecture, depicting a magnificent ancient stone building standing in front of a grassy area on a sunny day. The front of the building features a tall clock tower with an American flag hanging from it, as well as some intricate masonry carvings. The theme is to showcase this building of historical and cultural significance, and the image is a part of architectural photography.",1,0.594360938
pair_919,a0931-DSC_0001,4750K,a0931-DSC_0001_gt.jpg,0,"This is an image of urban architecture, depicting a magnificent ancient stone building standing in front of a grassy area on a sunny day. The front of the building features a tall clock tower with an American flag hanging from it, as well as some intricate masonry carvings. The theme is to showcase this building of historical and cultural significance, and the image is a part of architectural photography.",1,1
